"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Dengue","Travel-associated cases","Reported cases","N","2018-06","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","DE","Germany",53.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","EL","Greece",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","ES","Spain",16.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","EU_EEA31","EU/EEA",160.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","EU28","EU",158.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","FI","Finland",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","FR","France",40.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","HR","Croatia",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","HU","Hungary",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","IE","Ireland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","IT","Italy",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","LV","Latvia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","NO","Norway",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","PL","Poland",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","PT","Portugal",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","SE","Sweden",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","SI","Slovenia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-06","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","AT","Austria",8.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","DE","Germany",29.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","ES","Spain",21.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","EU_EEA31","EU/EEA",166.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","EU28","EU",162.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","FI","Finland",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","FR","France",40.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","HR","Croatia",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","HU","Hungary",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","IE","Ireland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","IT","Italy",12.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","LT","Lithuania",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","NO","Norway",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","PL","Poland",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","PT","Portugal",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","SE","Sweden",7.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-07","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","AT","Austria",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","DE","Germany",46.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","ES","Spain",28.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","EU_EEA31","EU/EEA",221.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","EU28","EU",215.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","FI","Finland",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","FR","France",58.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","HR","Croatia",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","HU","Hungary",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","IE","Ireland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","IT","Italy",17.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","LV","Latvia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","NO","Norway",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","PL","Poland",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","PT","Portugal",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","SE","Sweden",10.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-08","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","AT","Austria",10.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","DE","Germany",49.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","ES","Spain",25.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","EU_EEA31","EU/EEA",184.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","EU28","EU",182.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","FI","Finland",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","FR","France",25.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","HR","Croatia",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","HU","Hungary",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","IE","Ireland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","IT","Italy",12.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","NO","Norway",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","PL","Poland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","PT","Portugal",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","SE","Sweden",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-09","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","AT","Austria",7.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","DE","Germany",68.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","ES","Spain",29.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","EU_EEA31","EU/EEA",209.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","EU28","EU",207.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","FI","Finland",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","FR","France",29.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","HR","Croatia",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","HU","Hungary",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","IE","Ireland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","IT","Italy",11.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","LV","Latvia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","NO","Norway",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","PL","Poland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","PT","Portugal",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","RO","Romania",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","SE","Sweden",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-10","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","AT","Austria",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","DE","Germany",71.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","EE","Estonia",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","ES","Spain",26.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","EU_EEA31","EU/EEA",252.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","EU28","EU",248.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","FI","Finland",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","FR","France",23.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","HR","Croatia",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","HU","Hungary",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","IE","Ireland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","IT","Italy",13.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","LT","Lithuania",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","LV","Latvia",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","NO","Norway",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","PL","Poland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","PT","Portugal",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","SE","Sweden",9.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","SI","Slovenia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-11","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","AT","Austria",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","DE","Germany",70.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","EE","Estonia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","ES","Spain",20.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","EU_EEA31","EU/EEA",203.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","EU28","EU",190.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","FI","Finland",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","FR","France",15.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","HR","Croatia",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","HU","Hungary",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","IE","Ireland",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","IT","Italy",12.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","NO","Norway",13.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","PL","Poland",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","PT","Portugal",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","SE","Sweden",13.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2018-12","SK","Slovakia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","AT","Austria",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","DE","Germany",89.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","EL","Greece",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","ES","Spain",10.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","EU_EEA31","EU/EEA",271.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","EU28","EU",260.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","FI","Finland",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","FR","France",16.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","HU","Hungary",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","IE","Ireland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","IT","Italy",11.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","LT","Lithuania",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","LV","Latvia",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","MT","Malta",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","NO","Norway",11.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","PL","Poland",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","PT","Portugal",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","RO","Romania",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","SE","Sweden",50.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","SI","Slovenia",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-01","SK","Slovakia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","AT","Austria",19.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","DE","Germany",67.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","EE","Estonia",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","ES","Spain",11.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","EU_EEA31","EU/EEA",210.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","EU28","EU",205.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","FI","Finland",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","FR","France",15.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","HU","Hungary",7.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","IE","Ireland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","IT","Italy",11.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","NO","Norway",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","PL","Poland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","PT","Portugal",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","RO","Romania",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","SE","Sweden",30.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","SI","Slovenia",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-02","SK","Slovakia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","AT","Austria",17.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","DE","Germany",77.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","EE","Estonia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","ES","Spain",12.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","EU_EEA31","EU/EEA",247.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","EU28","EU",241.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","FI","Finland",8.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","FR","France",40.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","HU","Hungary",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","IE","Ireland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","IT","Italy",14.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","LT","Lithuania",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","LV","Latvia",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","NO","Norway",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","PL","Poland",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","PT","Portugal",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","SE","Sweden",28.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","SI","Slovenia",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-03","SK","Slovakia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","AT","Austria",8.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","DE","Germany",109.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","EE","Estonia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","EL","Greece",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","ES","Spain",13.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","EU_EEA31","EU/EEA",292.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","EU28","EU",287.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","FI","Finland",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","FR","France",70.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","HU","Hungary",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","IE","Ireland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","IS","Iceland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","IT","Italy",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","LT","Lithuania",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","LV","Latvia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","NO","Norway",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","PL","Poland",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","PT","Portugal",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","SE","Sweden",22.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","SI","Slovenia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-04","SK","Slovakia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","AT","Austria",8.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","DE","Germany",134.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","ES","Spain",15.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","EU_EEA31","EU/EEA",377.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","EU28","EU",369.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","FI","Finland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","FR","France",117.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","HR","Croatia",0.000000000,""
